symbol,status,baseAsset,baseAssetPrecision,quoteAsset,quotePrecision,quoteAssetPrecision,icebergAllowed,ocoAllowed,isSpotTradingAllowed,isMarginTradingAllowed
MANTAUSDC,TRADING,MANTA,8,USDC,8,8,True,True,True,False
ALTBTC,TRADING,ALT,8,BTC,8,8,True,True,True,False
ALTUSDT,TRADING,ALT,8,USDT,8,8,True,True,True,True
ALTBNB,TRADING,ALT,8,BNB,8,8,True,True,True,False
ALTFDUSD,TRADING,ALT,8,FDUSD,8,8,True,True,True,True
ALTTRY,TRADING,ALT,8,TRY,8,8,True,True,True,False
APTFDUSD,TRADING,APT,8,FDUSD,8,8,True,True,True,False
BLURUSDC,TRADING,BLUR,8,USDC,8,8,True,True,True,False
JUPUSDT,TRADING,JUP,8,USDT,8,8,True,True,True,True
JUPFDUSD,TRADING,JUP,8,FDUSD,8,8,True,True,True,False
JUPTRY,TRADING,JUP,8,TRY,8,8,True,True,True,False
ALTUSDC,TRADING,ALT,8,USDC,8,8,True,True,True,True
MAGICFDUSD,BREAK,MAGIC,8,FDUSD,8,8,True,True,True,False
SEIUSDC,TRADING,SEI,8,USDC,8,8,True,True,True,True
PYTHBTC,TRADING,PYTH,8,BTC,8,8,True,True,True,False
PYTHUSDT,TRADING,PYTH,8,USDT,8,8,True,True,True,True
PYTHFDUSD,TRADING,PYTH,8,FDUSD,8,8,True,True,True,True
PYTHTRY,TRADING,PYTH,8,TRY,8,8,True,True,True,False
RONINBTC,TRADING,RONIN,8,BTC,8,8,True,True,True,False
RONINUSDT,TRADING,RONIN,8,USDT,8,8,True,True,True,True
RONINFDUSD,TRADING,RONIN,8,FDUSD,8,8,True,True,True,False
RONINTRY,TRADING,RONIN,8,TRY,8,8,True,True,True,False
DYMBTC,TRADING,DYM,8,BTC,8,8,True,True,True,False
DYMUSDT,TRADING,DYM,8,USDT,8,8,True,True,True,True
DYMFDUSD,BREAK,DYM,8,FDUSD,8,8,True,True,True,False
DYMTRY,TRADING,DYM,8,TRY,8,8,True,True,True,False
JUPUSDC,TRADING,JUP,8,USDC,8,8,True,True,True,False
PENDLEFDUSD,TRADING,PENDLE,8,FDUSD,8,8,True,True,True,False
PIXELBTC,TRADING,PIXEL,8,BTC,8,8,True,True,True,False
PIXELBNB,TRADING,PIXEL,8,BNB,8,8,True,True,True,False
PIXELUSDT,TRADING,PIXEL,8,USDT,8,8,True,True,True,True
PIXELFDUSD,TRADING,PIXEL,8,FDUSD,8,8,True,True,True,False
PIXELTRY,TRADING,PIXEL,8,TRY,8,8,True,True,True,False
STRKBTC,TRADING,STRK,8,BTC,8,8,True,True,True,False
STRKUSDT,TRADING,STRK,8,USDT,8,8,True,True,True,True
STRKFDUSD,TRADING,STRK,8,FDUSD,8,8,True,True,True,False
STRKTRY,TRADING,STRK,8,TRY,8,8,True,True,True,False
FILUSDC,TRADING,FIL,8,USDC,8,8,True,True,True,True
HBARTRY,TRADING,HBAR,8,TRY,8,8,True,True,True,False
PENDLETRY,TRADING,PENDLE,8,TRY,8,8,True,True,True,False
WLDUSDC,TRADING,WLD,8,USDC,8,8,True,True,True,True
CKBTRY,TRADING,CKB,8,TRY,8,8,True,True,True,False
COTITRY,TRADING,COTI,8,TRY,8,8,True,True,True,False
LDOTRY,TRADING,LDO,8,TRY,8,8,True,True,True,False
UNIUSDC,TRADING,UNI,8,USDC,8,8,True,True,True,False
PORTALBTC,TRADING,PORTAL,8,BTC,8,8,True,True,True,False
PORTALUSDT,TRADING,PORTAL,8,USDT,8,8,True,True,True,True
PORTALBNB,TRADING,PORTAL,8,BNB,8,8,True,True,True,False
PORTALFDUSD,TRADING,PORTAL,8,FDUSD,8,8,True,True,True,False
PORTALTRY,TRADING,PORTAL,8,TRY,8,8,True,True,True,False
PDABTC,TRADING,PDA,8,BTC,8,8,True,True,True,False
PDAUSDT,TRADING,PDA,8,USDT,8,8,True,True,True,True
AXLBTC,TRADING,AXL,8,BTC,8,8,True,True,True,False
AXLUSDT,TRADING,AXL,8,USDT,8,8,True,True,True,True
AXLFDUSD,TRADING,AXL,8,FDUSD,8,8,True,True,True,False
AXLTRY,TRADING,AXL,8,TRY,8,8,True,True,True,False
PEPEFDUSD,TRADING,PEPE,2,FDUSD,8,8,True,True,True,True
PIXELUSDC,TRADING,PIXEL,8,USDC,8,8,True,True,True,False
STRKUSDC,TRADING,STRK,8,USDC,8,8,True,True,True,False
UNIFDUSD,TRADING,UNI,8,FDUSD,8,8,True,True,True,False
OMTRY,TRADING,OM,8,TRY,8,8,True,True,True,False
THETATRY,TRADING,THETA,8,TRY,8,8,True,True,True,False
WIFBTC,TRADING,WIF,8,BTC,8,8,True,True,True,False
WIFUSDT,TRADING,WIF,8,USDT,8,8,True,True,True,True
WIFFDUSD,TRADING,WIF,8,FDUSD,8,8,True,True,True,True
WIFTRY,TRADING,WIF,8,TRY,8,8,True,True,True,False
AGIXFDUSD,BREAK,AGIX,8,FDUSD,8,8,True,True,True,False
PEPEUSDC,TRADING,PEPE,2,USDC,8,8,True,True,True,True
SHIBUSDC,TRADING,SHIB,2,USDC,8,8,True,True,True,True
THETAFDUSD,TRADING,THETA,8,FDUSD,8,8,True,True,True,False
ARTRY,TRADING,AR,8,TRY,8,8,True,True,True,False
METISBTC,TRADING,METIS,8,BTC,8,8,True,True,True,False
METISUSDT,TRADING,METIS,8,USDT,8,8,True,True,True,True
METISFDUSD,BREAK,METIS,8,FDUSD,8,8,True,True,True,False
METISTRY,TRADING,METIS,8,TRY,8,8,True,True,True,False
BNBJPY,TRADING,BNB,8,JPY,8,8,True,True,True,False
BTCJPY,TRADING,BTC,8,JPY,8,8,True,True,True,False
ETHJPY,TRADING,ETH,8,JPY,8,8,True,True,True,False
FLOKIFDUSD,TRADING,FLOKI,2,FDUSD,8,8,True,True,True,True
GRTFDUSD,TRADING,GRT,8,FDUSD,8,8,True,True,True,False
NEARUSDC,TRADING,NEAR,8,USDC,8,8,True,True,True,True
SNXTRY,TRADING,SNX,8,TRY,8,8,True,True,True,False
AEVOBTC,TRADING,AEVO,8,BTC,8,8,True,True,True,False
AEVOUSDT,TRADING,AEVO,8,USDT,8,8,True,True,True,True
AEVOBNB,TRADING,AEVO,8,BNB,8,8,True,True,True,False
AEVOFDUSD,TRADING,AEVO,8,FDUSD,8,8,True,True,True,False
AEVOTRY,TRADING,AEVO,8,TRY,8,8,True,True,True,False
FETUSDC,TRADING,FET,8,USDC,8,8,True,True,True,True
IMXTRY,TRADING,IMX,8,TRY,8,8,True,True,True,False
EURUSDC,TRADING,EUR,8,USDC,8,8,True,True,True,False
BOMETRY,TRADING,BOME,2,TRY,8,8,True,True,True,False
BOMEBTC,TRADING,BOME,2,BTC,8,8,True,True,True,False
BOMEUSDT,TRADING,BOME,2,USDT,8,8,True,True,True,True
BOMEFDUSD,TRADING,BOME,2,FDUSD,8,8,True,True,True,True
ETHFIBTC,TRADING,ETHFI,8,BTC,8,8,True,True,True,False
ETHFIUSDT,TRADING,ETHFI,8,USDT,8,8,True,True,True,True
ETHFIBNB,TRADING,ETHFI,8,BNB,8,8,True,True,True,False
ETHFIFDUSD,TRADING,ETHFI,8,FDUSD,8,8,True,True,True,True
ETHFITRY,TRADING,ETHFI,8,TRY,8,8,True,True,True,False
AAVETRY,TRADING,AAVE,8,TRY,8,8,True,True,True,False
ARKMFDUSD,TRADING,ARKM,8,FDUSD,8,8,True,True,True,False
CRVTRY,TRADING,CRV,8,TRY,8,8,True,True,True,False
FETBRL,TRADING,FET,8,BRL,8,8,True,True,True,False
RAYFDUSD,TRADING,RAY,8,FDUSD,8,8,True,True,True,False
RNDREUR,TRADING,RNDR,8,EUR,8,8,True,True,True,False
BONKUSDC,TRADING,BONK,2,USDC,8,8,True,True,True,True
FLOKIUSDC,TRADING,FLOKI,2,USDC,8,8,True,True,True,True
MKRTRY,TRADING,MKR,8,TRY,8,8,True,True,True,False
RAYTRY,TRADING,RAY,8,TRY,8,8,True,True,True,False
RNDRBRL,TRADING,RNDR,8,BRL,8,8,True,True,True,False
ENABTC,TRADING,ENA,8,BTC,8,8,True,True,True,True
ENAUSDT,TRADING,ENA,8,USDT,8,8,True,True,True,True
ENABNB,TRADING,ENA,8,BNB,8,8,True,True,True,False
ENAFDUSD,TRADING,ENA,8,FDUSD,8,8,True,True,True,True
ENATRY,TRADING,ENA,8,TRY,8,8,True,True,True,False
LQTYFDUSD,BREAK,LQTY,8,FDUSD,8,8,True,True,True,False
MASKTRY,TRADING,MASK,8,TRY,8,8,True,True,True,False
PENDLEUSDC,TRADING,PENDLE,8,USDC,8,8,True,True,True,True
RDNTTRY,TRADING,RDNT,8,TRY,8,8,True,True,True,False
WBTC,TRADING,W,8,BTC,8,8,True,True,True,False
WUSDT,TRADING,W,8,USDT,8,8,True,True,True,True
WFDUSD,TRADING,W,8,FDUSD,8,8,True,True,True,True
WTRY,TRADING,W,8,TRY,8,8,True,True,True,False
BOMEUSDC,TRADING,BOME,2,USDC,8,8,True,True,True,True
JTOUSDC,TRADING,JTO,8,USDC,8,8,True,True,True,False
WIFUSDC,TRADING,WIF,8,USDC,8,8,True,True,True,True
TNSRBTC,TRADING,TNSR,8,BTC,8,8,True,True,True,False
TNSRUSDT,TRADING,TNSR,8,USDT,8,8,True,True,True,True
TNSRFDUSD,TRADING,TNSR,8,FDUSD,8,8,True,True,True,True
TNSRTRY,TRADING,TNSR,8,TRY,8,8,True,True,True,False
SAGABTC,TRADING,SAGA,8,BTC,8,8,True,True,True,True
SAGAUSDT,TRADING,SAGA,8,USDT,8,8,True,True,True,True
SAGABNB,TRADING,SAGA,8,BNB,8,8,True,True,True,False
SAGAFDUSD,TRADING,SAGA,8,FDUSD,8,8,True,True,True,True
SAGATRY,TRADING,SAGA,8,TRY,8,8,True,True,True,False
USDTMXN,TRADING,USDT,8,MXN,8,8,True,True,True,False
CKBUSDC,TRADING,CKB,8,USDC,8,8,True,True,True,False
ENAUSDC,TRADING,ENA,8,USDC,8,8,True,True,True,True
ETHFIUSDC,TRADING,ETHFI,8,USDC,8,8,True,True,True,True
YGGUSDC,TRADING,YGG,8,USDC,8,8,True,True,True,True
USDTCZK,TRADING,USDT,8,CZK,8,8,True,True,True,False
TAOBTC,TRADING,TAO,8,BTC,8,8,True,True,True,False
TAOUSDT,TRADING,TAO,8,USDT,8,8,True,True,True,True
TAOFDUSD,TRADING,TAO,8,FDUSD,8,8,True,True,True,True
TAOTRY,TRADING,TAO,8,TRY,8,8,True,True,True,False
CFXUSDC,TRADING,CFX,8,USDC,8,8,True,True,True,True
RNDRUSDC,TRADING,RNDR,8,USDC,8,8,True,True,True,False
RUNEUSDC,TRADING,RUNE,8,USDC,8,8,True,True,True,False
SAGAUSDC,TRADING,SAGA,8,USDC,8,8,True,True,True,True
POLYXTRY,TRADING,POLYX,8,TRY,8,8,True,True,True,False
OMNIBTC,TRADING,OMNI,8,BTC,8,8,True,True,True,False
OMNIUSDT,TRADING,OMNI,8,USDT,8,8,True,True,True,True
OMNIBNB,TRADING,OMNI,8,BNB,8,8,True,True,True,False
OMNIFDUSD,TRADING,OMNI,8,FDUSD,8,8,True,True,True,False
OMNITRY,TRADING,OMNI,8,TRY,8,8,True,True,True,False
APTUSDC,TRADING,APT,8,USDC,8,8,True,True,True,False
GALAUSDC,TRADING,GALA,8,USDC,8,8,True,True,True,False
OMNIBRL,TRADING,OMNI,8,BRL,8,8,True,True,True,False
STXUSDC,TRADING,STX,8,USDC,8,8,True,True,True,False
ICPUSDC,TRADING,ICP,8,USDC,8,8,True,True,True,True
OMNIUSDC,TRADING,OMNI,8,USDC,8,8,True,True,True,False
PEPEBRL,TRADING,PEPE,2,BRL,8,8,True,True,True,False
YGGTRY,TRADING,YGG,8,TRY,8,8,True,True,True,False
ADAJPY,TRADING,ADA,8,JPY,8,8,True,True,True,False
SHIBJPY,TRADING,SHIB,2,JPY,8,8,True,True,True,False
SOLJPY,TRADING,SOL,8,JPY,8,8,True,True,True,False
XRPJPY,TRADING,XRP,8,JPY,8,8,True,True,True,False
REZBTC,TRADING,REZ,8,BTC,8,8,True,True,True,False
REZUSDT,TRADING,REZ,8,USDT,8,8,True,True,True,True
REZBNB,TRADING,REZ,8,BNB,8,8,True,True,True,False
REZFDUSD,TRADING,REZ,8,FDUSD,8,8,True,True,True,False
REZTRY,TRADING,REZ,8,TRY,8,8,True,True,True,False
EGLDTRY,TRADING,EGLD,8,TRY,8,8,True,True,True,False
PHBTRY,TRADING,PHB,8,TRY,8,8,True,True,True,False
RSRTRY,TRADING,RSR,8,TRY,8,8,True,True,True,False
BBBTC,TRADING,BB,8,BTC,8,8,True,True,True,False
BBUSDT,TRADING,BB,8,USDT,8,8,True,True,True,True
BBBNB,TRADING,BB,8,BNB,8,8,True,True,True,False
BBFDUSD,TRADING,BB,8,FDUSD,8,8,True,True,True,True
BBTRY,TRADING,BB,8,TRY,8,8,True,True,True,False
FRONTUSDC,TRADING,FRONT,8,USDC,8,8,True,True,True,False
PEOPLETRY,TRADING,PEOPLE,8,TRY,8,8,True,True,True,False
TRBUSDC,TRADING,TRB,8,USDC,8,8,True,True,True,False
NOTUSDT,TRADING,NOT,2,USDT,8,8,True,True,True,True
NOTBNB,TRADING,NOT,2,BNB,8,8,True,True,True,False
NOTFDUSD,TRADING,NOT,2,FDUSD,8,8,True,True,True,True
NOTTRY,TRADING,NOT,2,TRY,8,8,True,True,True,False
ARKMUSDC,TRADING,ARKM,8,USDC,8,8,True,True,True,False
ARUSDC,TRADING,AR,8,USDC,8,8,True,True,True,False
BBUSDC,TRADING,BB,8,USDC,8,8,True,True,True,True
CRVUSDC,TRADING,CRV,8,USDC,8,8,True,True,True,True
PEOPLEUSDC,TRADING,PEOPLE,8,USDC,8,8,True,True,True,False
ARFDUSD,TRADING,AR,8,FDUSD,8,8,True,True,True,False
ENAEUR,TRADING,ENA,8,EUR,8,8,True,True,True,False
PEPEEUR,TRADING,PEPE,2,EUR,8,8,True,True,True,False
REZUSDC,TRADING,REZ,8,USDC,8,8,True,True,True,False
TRBFDUSD,TRADING,TRB,8,FDUSD,8,8,True,True,True,False
USDCTRY,TRADING,USDC,8,TRY,8,8,True,True,True,False
BTCMXN,TRADING,BTC,8,MXN,8,8,True,True,True,False
XRPMXN,TRADING,XRP,8,MXN,8,8,True,True,True,False
ENSUSDC,TRADING,ENS,8,USDC,8,8,True,True,True,True
LDOUSDC,TRADING,LDO,8,USDC,8,8,True,True,True,False
NOTUSDC,TRADING,NOT,2,USDC,8,8,True,True,True,True
NEARBRL,TRADING,NEAR,8,BRL,8,8,True,True,True,False
HIGHTRY,TRADING,HIGH,8,TRY,8,8,True,True,True,False
PEOPLEFDUSD,TRADING,PEOPLE,8,FDUSD,8,8,True,True,True,True
TNSRUSDC,TRADING,TNSR,8,USDC,8,8,True,True,True,False
USDTCOP,TRADING,USDT,8,COP,8,8,True,True,True,False
IOBTC,TRADING,IO,8,BTC,8,8,True,True,True,False
IOUSDT,TRADING,IO,8,USDT,8,8,True,True,True,True
IOBNB,TRADING,IO,8,BNB,8,8,True,True,True,False
IOFDUSD,TRADING,IO,8,FDUSD,8,8,True,True,True,True
IOTRY,TRADING,IO,8,TRY,8,8,True,True,True,False
NOTBRL,TRADING,NOT,2,BRL,8,8,True,True,True,False
TRUTRY,TRADING,TRU,8,TRY,8,8,True,True,True,False
WIFEUR,TRADING,WIF,8,EUR,8,8,True,True,True,False
ZKBTC,TRADING,ZK,8,BTC,8,8,True,True,True,False
ZKUSDT,TRADING,ZK,8,USDT,8,8,True,True,True,True
ZKFDUSD,TRADING,ZK,8,FDUSD,8,8,True,True,True,True
ZKTRY,TRADING,ZK,8,TRY,8,8,True,True,True,False
LISTAUSDT,TRADING,LISTA,8,USDT,8,8,True,True,True,True
LISTABNB,TRADING,LISTA,8,BNB,8,8,True,True,True,False
LISTAFDUSD,TRADING,LISTA,8,FDUSD,8,8,True,True,True,True
LISTATRY,TRADING,LISTA,8,TRY,8,8,True,True,True,False
ZROBTC,TRADING,ZRO,8,BTC,8,8,True,True,True,False
ZROUSDT,TRADING,ZRO,8,USDT,8,8,True,True,True,True
ZROFDUSD,TRADING,ZRO,8,FDUSD,8,8,True,True,True,True
ZROTRY,TRADING,ZRO,8,TRY,8,8,True,True,True,False
LISTABRL,TRADING,LISTA,8,BRL,8,8,True,True,True,False
BAKETRY,TRADING,BAKE,8,TRY,8,8,True,True,True,False
WIFBRL,TRADING,WIF,8,BRL,8,8,True,True,True,False
ZKUSDC,TRADING,ZK,8,USDC,8,8,True,True,True,False
ZROUSDC,TRADING,ZRO,8,USDC,8,8,True,True,True,True
IOUSDC,TRADING,IO,8,USDC,8,8,True,True,True,False
1000SATSUSDC,TRADING,1000SATS,2,USDC,8,8,True,True,True,False
BNXTRY,TRADING,BNX,8,TRY,8,8,True,True,True,False
ETHARS,TRADING,ETH,8,ARS,8,8,True,True,True,False
